_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6a71168e658c7ce3910a8ce8,false,57.55,94.23,57.55,79,47;0;0;0,words,10,-1,0,9.8,0,0,false,false,english,,normal,false,false,false,,1785796238000
6a71167d658c7ce3910a8c8c,false,63.35,94.44,63.35,67.87,51;0;0;0,words,10,-1,3,9.66,0,5.44,false,false,english,,normal,false,false,false,,1785796221000
6a71166a658c7ce3910a8c23,false,53.96,91.23,53.96,50.93,50;0;0;0,words,10,-1,0,11.12,0,0,false,false,english,,normal,false,false,false,,1785796202000
6a71165e658c7ce3910a8bda,false,62.73,93.1,62.73,75.27,54;0;0;0,words,10,-1,0,10.33,0,0,false,false,english,,normal,false,false,false,,1785796190000
6a711652658c7ce3910a8ba5,false,60.85,96.23,60.85,70.02,50;0;0;0,words,10,-1,6,9.86,0,18.73,false,false,english,,normal,false,false,false,,1785796178000
6a71162c658c7ce3910a8af1,false,61.83,95.24,61.83,64.22,59;0;0;0,words,10,-1,0,11.45,0,0,false,false,english,,normal,false,false,false,,1785796139000
6a711619658c7ce3910a8a84,false,69.18,94.64,69.18,77.58,52;0;0;0,words,10,-1,0,9.02,0,0,false,false,english,,normal,false,false,false,,1785796121000
6a711488658c7ce3910a8274,true,92.97,100,92.97,85.17,54;0;0;0,words,10,-1,5,6.97,0,11.53,false,false,english,,normal,false,false,false,,1785795720000
6a71146e658c7ce3910a81e0,false,56.4,87.04,56.4,63.18,47;0;0;0,words,10,-1,0,10,0,0,false,false,english,,normal,false,false,false,,1785795694000
6a711463658c7ce3910a819f,false,78.9,100,78.9,79.88,48;0;0;0,words,10,-1,3,7.3,0,15.32,false,false,english,,normal,false,false,false,,1785795683000
6a711447658c7ce3910a8106,false,71.19,98,71.19,75,49;0;0;0,words,10,-1,0,8.26,0,0,false,false,english,,normal,false,false,false,,1785795655000
6a711439658c7ce3910a80bb,false,62.79,96.43,62.79,66.24,54;0;0;0,words,10,-1,1,10.32,0,5.72,false,false,english,,normal,false,false,false,,1785795641000
6a711426658c7ce3910a806b,false,49.96,83.05,49.96,66.28,48;0;0;0,words,10,-1,2,11.53,0,5.2,false,false,english,,normal,false,false,false,,1785795622000
6a71140f658c7ce3910a7ff8,false,66.11,100,66.11,81.01,53;0;0;0,words,10,-1,0,9.62,0,0,false,false,english,,normal,false,false,false,,1785795599000
6a711403658c7ce3910a7fc3,false,69.99,98.21,69.99,70.65,55;0;0;0,words,10,-1,1,9.43,0,2.46,false,false,english,,normal,false,false,false,,1785795587000
6a7113f3658c7ce3910a7f6f,false,64.19,98.04,71.16,63.26,46;1;1;0,words,10,-1,4,8.6,0,21.03,false,false,english,,normal,false,false,false,,1785795571000
6a711360658c7ce3910a7c6a,false,72.36,100,72.36,77.7,60;0;0;0,words,10,-1,0,9.95,0,0,false,false,english,,normal,false,false,false,,1785795424000
6a711355658c7ce3910a7c27,false,71.92,94.44,71.92,73.69,51;0;0;0,words,10,-1,3,8.51,0,5.31,false,false,english,,normal,false,false,false,,1785795413000
6a711338658c7ce3910a7b8a,false,77.32,98.04,77.32,76.31,50;0;0;0,words,10,-1,5,7.76,0,14.23,false,false,english,,normal,false,false,false,,1785795384000
6a711305658c7ce3910a7a88,false,66.31,92.98,66.31,68.64,52;0;0;0,words,10,-1,0,9.41,0,0,false,false,english,,normal,false,false,false,,1785795333000
6a7112f8658c7ce3910a7a47,false,67.22,100,67.22,68.43,54;0;0;0,words,10,-1,7,9.64,0,36.2,false,false,english,,normal,false,false,false,,1785795320000
6a71129d658c7ce3910a7843,false,67.64,98.08,67.64,78.06,50;0;0;0,words,10,-1,0,8.87,0,0,false,false,english,,normal,false,false,false,,1785795229000
6a711293658c7ce3910a7808,false,60.76,96.55,60.76,81.94,56;0;0;0,words,10,-1,6,11.06,0,28.52,false,false,english,,normal,false,false,false,,1785795219000
6a711256658c7ce3910a76e7,false,77.22,96.15,77.22,64.59,50;0;0;0,words,10,-1,1,7.77,0,3.19,false,false,english,,normal,false,false,false,,1785795158000
6a711239658c7ce3910a7655,false,54.04,81.48,67.9,66.58,39;4;2;0,words,10,-1,0,8.66,0,0,false,false,english,,normal,false,false,false,,1785795129000
6a711210658c7ce3910a758b,false,82.76,100,82.76,80,46;0;0;0,words,10,-1,1,6.67,0,2.36,false,false,english,,normal,false,false,false,,1785795088000
6a7111d7658c7ce3910a7466,false,60.36,94.55,60.36,61,51;0;0;0,words,10,-1,9,10.14,0,23.45,false,false,english,,normal,false,false,false,,1785795031000
6a7111aa658c7ce3910a7382,true,85.71,100,85.71,68.91,55;0;0;0,words,10,-1,1,7.7,0,0.7,false,false,english,,normal,false,false,false,,1785794986000
6a71119d658c7ce3910a7339,false,57.03,94.12,57.03,61.1,47;0;0;0,words,10,-1,1,9.89,0,4.39,false,false,english,,normal,false,false,false,,1785794973000
6a71118b658c7ce3910a72db,false,57.65,91.53,57.65,63.07,54;0;0;0,words,10,-1,0,11.24,0,0,false,false,english,,normal,false,false,false,,1785794955000
6a71117e658c7ce3910a729f,false,56.36,96,56.36,61.9,48;0;0;0,words,10,-1,0,10.22,0,0,false,false,english,,normal,false,false,false,,1785794942000
6a711171658c7ce3910a7260,false,57.88,90,57.88,59.87,52;0;0;0,words,10,-1,0,10.78,0,0,false,false,english,,normal,false,false,false,,1785794929000
6a711165658c7ce3910a7213,false,57.09,94.23,57.09,55.85,49;0;0;0,words,10,-1,1,10.3,0,0.66,false,false,english,,normal,false,false,false,,1785794917000
6a70add3658c7ce39106f4c1,false,51.09,95.74,58.95,73.33,39;1;0;1,words,10,-1,0,9.16,0,0,false,false,english,space_balls,normal,false,false,false,,1785769427000
6a70ad51658c7ce39106ee86,false,15.31,82.5,25.52,50.51,24;7;0;0,words,10,-1,0,18.81,2,0,false,false,spanish_650k,arrows,normal,false,false,false,,1785769297000
6a70ac1e658c7ce39106dfc3,false,51.2,94.35,51.5,55.91,512;3;0;1,time,120,-1,0,120.01,0,0,false,false,english,earthquake,normal,false,false,false,,1785768990000
6a70aa97658c7ce39106cdb1,true,52.4,92.33,52.4,59.76,524;0;0;0,time,120,-1,3,120.01,0,32.27,false,false,english,,normal,false,false,false,,1785768599000
6a70a9a6658c7ce39106c26a,false,48.79,92.17,50.79,55.51,244;1;1;0,time,60,-1,4,60.01,1,21.15,false,false,english,,normal,false,false,false,,1785768358000
6a70a934658c7ce39106bd14,false,55.99,94.1,57.79,64.4,280;2;1;0,time,60,-1,3,60.01,0,5.69,false,false,english,,normal,false,false,false,,1785768244000
6a70a8e8658c7ce39106b99e,false,43.2,94.35,43.2,44.84,216;0;0;0,time,60,-1,0,60,2,0,false,false,english,,normal,false,false,false,,1785768168000
6a70a8a7658c7ce39106b68e,false,46.58,88.77,47.58,58.93,233;1;1;0,time,60,-1,1,60.02,0,32.79,false,false,english,,normal,false,false,false,,1785768103000
6a70a845658c7ce39106b205,false,49.8,92.34,49.8,51.71,249;0;0;0,time,60,-1,10,60,1,119.35,false,false,english,,normal,false,false,false,,1785768005000
6a70a3df658c7ce391067d18,false,45.19,86.74,45.99,54.75,226;1;1;0,time,60,-1,2,60.01,0,61.45,false,false,english,,normal,false,false,false,,1785766879000
6a70a341658c7ce39106759c,false,49.4,94.05,49.8,46.83,247;1;0;0,time,60,-1,3,60,6,6.6,false,false,english,,normal,false,false,false,,1785766721000
6a70a2fa658c7ce391067229,false,53.19,89.51,53.19,63.86,266;0;0;0,time,60,-1,1,60.01,1,0.69,false,false,english,,normal,false,false,false,,1785766650000
6a70a2b9658c7ce391066f45,false,45.59,89.62,45.59,54.35,228;0;0;0,time,60,-1,1,60.01,1,15.76,false,false,english,,normal,false,false,false,,1785766585000
6a70a261658c7ce391066ae5,false,58.19,91.9,58.59,68.02,291;1;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1785766497000
6a70a223658c7ce39106682a,false,49.2,91.27,49.2,58.96,246;0;0;0,time,60,-1,2,60,0,37.62,false,false,english,,normal,false,false,false,,1785766435000
6a70a0e2658c7ce3910659de,true,58.4,92.72,58.4,67.88,292;0;0;0,time,60,-1,3,60,0,7.42,false,false,english,,normal,false,false,false,,1785766114000
6a709dcc658c7ce391063641,false,54.38,95.17,54.38,60.37,136;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1785765324000
6a709dab658c7ce3910634c5,true,63.98,97.59,63.98,66.12,160;0;0;0,time,30,-1,4,30.01,0,20.26,false,false,english,,normal,false,false,false,,1785765291000
6a709d6c658c7ce391063204,false,49.18,91.97,49.18,63.95,123;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1785765228000
6a709d4c658c7ce3910630a5,false,57.18,95.36,57.18,60.79,143;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1785765196000
6a709d2a658c7ce391062f1c,false,53.18,94.41,53.18,58.89,133;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1785765162000
6a709d0a658c7ce391062dae,true,59.58,94.38,59.58,58.57,149;0;0;0,time,30,-1,3,30.01,0,16.66,false,false,english,,normal,false,false,false,,1785765130000
6a709cc9658c7ce391062ab8,false,45.95,87.5,45.95,59.41,53;0;0;0,words,10,-1,0,13.84,0,0,false,false,english,,normal,false,false,false,,1785765065000
6a709cb9658c7ce3910629e1,false,62.14,91.84,62.14,73.67,45;0;0;0,words,10,-1,0,8.69,0,0,false,false,english,,normal,false,false,false,,1785765049000
6a709caf658c7ce391062974,false,44.47,82.35,44.47,58.08,55;0;0;0,words,10,-1,0,14.84,0,0,false,false,english,,normal,false,false,false,,1785765039000
6a709c4b658c7ce391062544,false,82.71,98.21,82.71,79.43,55;0;0;0,words,10,-1,0,7.98,0,0,false,false,english,,normal,false,false,false,,1785764939000
6a709c42658c7ce3910624c9,false,68.54,96.61,68.54,72.95,57;0;0;0,words,10,-1,1,9.98,0,7.27,false,false,english,,normal,false,false,false,,1785764930000
6a709c2c658c7ce3910623c1,false,55.22,94.74,55.22,61.63,52;0;0;0,words,10,-1,1,11.3,0,1.17,false,false,english,,normal,false,false,false,,1785764908000
6a709c1a658c7ce3910622cb,false,68.25,100,68.25,73.39,55;0;0;0,words,10,-1,7,9.67,0,16.12,false,false,english,,normal,false,false,false,,1785764890000
6a709bf1658c7ce3910620f5,false,74.47,98.39,74.47,67.02,61;0;0;0,words,10,-1,0,9.83,0,0,false,false,english,,normal,false,false,false,,1785764849000
6a709be6658c7ce39106204f,false,47.24,93.33,47.24,58.21,42;0;0;0,words,10,-1,0,10.67,0,0,false,false,english,,normal,false,false,false,,1785764838000
6a709bd8658c7ce391061fa4,false,71.78,100,71.78,79.08,53;0;0;0,words,10,-1,0,8.86,0,0,false,false,english,,normal,false,false,false,,1785764824000
6a709bcd658c7ce391061f2f,false,57,95,57,71.89,57;0;0;0,words,10,-1,1,12,0,10.58,false,false,english,,normal,false,false,false,,1785764813000
6a709ba9658c7ce391061d73,false,53.15,88.14,53.15,59.42,52;0;0;0,words,10,-1,0,11.74,0,0,false,false,english,,normal,false,false,false,,1785764777000
6a709b9b658c7ce391061cb6,false,64.84,93.65,64.84,74.05,59;0;0;0,words,10,-1,0,10.92,0,0,false,false,english,,normal,false,false,false,,1785764763000
6a709b87658c7ce391061bda,false,44.39,83.82,44.39,50.59,57;0;0;0,words,10,-1,0,15.41,0,0,false,false,english,,normal,false,false,false,,1785764743000
6a709b75658c7ce391061b0f,false,45.22,90,45.22,49.53,52;0;0;0,words,10,-1,0,13.8,0,0,false,false,english,,normal,false,false,false,,1785764725000
6a709b65658c7ce391061a5e,false,66.84,100,66.84,82.34,42;0;0;0,words,10,-1,0,7.54,0,0,false,false,english,,normal,false,false,false,,1785764709000
6a709b5c658c7ce3910619f4,false,40.36,85.07,40.36,54.12,53;0;0;0,words,10,-1,0,15.76,0,0,false,false,english,,normal,false,false,false,,1785764700000
6a709b4b658c7ce391061929,false,56.06,91.53,56.06,71.88,52;0;0;0,words,10,-1,1,11.13,0,2.1,false,false,english,,normal,false,false,false,,1785764683000
6a709b3b658c7ce391061871,false,78.53,100,78.53,69.89,57;0;0;0,words,10,-1,2,8.71,0,1.51,false,false,english,,normal,false,false,false,,1785764667000
6a709b22658c7ce391061763,false,47.37,91.55,47.37,66.53,63;0;0;0,words,10,-1,0,15.96,0,0,false,false,english,,normal,false,false,false,,1785764642000
6a709b10658c7ce391061699,false,59.08,90.57,59.08,73.12,48;0;0;0,words,10,-1,0,9.75,0,0,false,false,english,,normal,false,false,false,,1785764624000
6a709b05658c7ce391061616,false,45.17,85.71,50.48,55.59,51;1;0;0,words,10,-1,0,13.55,0,0,false,false,english,,normal,false,false,false,,1785764613000
6a709af5658c7ce391061577,false,53.11,94.23,53.11,66.64,47;0;0;0,words,10,-1,0,10.62,0,0,false,false,english,,normal,false,false,false,,1785764597000
6a709ae9658c7ce3910614db,false,68.8,95.56,68.8,67.99,43;0;0;0,words,10,-1,0,7.5,0,0,false,false,english,,normal,false,false,false,,1785764585000
6a709ae0658c7ce391061484,false,60.86,95.83,60.86,64.15,46;0;0;0,words,10,-1,1,9.07,0,0.85,false,false,english,,normal,false,false,false,,1785764576000
6a709ad3658c7ce3910613f0,false,55.16,93.85,55.16,59.6,61;0;0;0,words,10,-1,0,13.27,0,0,false,false,english,,normal,false,false,false,,1785764563000
6a709ac4658c7ce391061330,false,57.67,97.92,57.67,68.8,47;0;0;0,words,10,-1,1,9.78,0,2.43,false,false,english,,normal,false,false,false,,1785764548000
6a709ab4658c7ce391061273,false,45.48,86.79,45.48,58.28,44;0;0;0,words,10,-1,0,11.61,0,0,false,false,english,,normal,false,false,false,,1785764532000
6a709aa6658c7ce3910611de,false,57.09,98.15,57.09,70.89,53;0;0;0,words,10,-1,0,11.14,0,0,false,false,english,,normal,false,false,false,,1785764518000
6a709a99658c7ce39106115f,false,54.14,88.14,58.56,52.8,49;2;0;0,words,10,-1,0,10.86,0,0,false,false,english,,normal,false,false,false,,1785764505000
6a709a8d658c7ce3910610d4,false,53.08,92.42,53.08,65.21,61;0;0;0,words,10,-1,0,13.79,0,0,false,false,english,,normal,false,false,false,,1785764493000
6a709a7e658c7ce39106102e,false,28.21,84.06,28.21,35.86,56;0;0;0,words,10,-1,1,23.82,2,0.65,false,false,english,,normal,false,false,false,,1785764478000
6a709a5e658c7ce391060eee,false,55.89,94.44,55.89,60.93,49;0;0;0,words,10,-1,3,10.52,0,10.36,false,false,english,,normal,false,false,false,,1785764446000
6a709a44658c7ce391060dbc,false,73.47,100,73.47,74.79,42;0;0;0,words,10,-1,0,6.86,0,0,false,false,english,,normal,false,false,false,,1785764420000
6a709a3b658c7ce391060d5b,false,60.39,96.43,60.39,68.79,54;0;0;0,words,10,-1,0,10.73,0,0,false,false,english,,normal,false,false,false,,1785764411000
6a709a0b658c7ce391060b35,false,44.08,93.94,44.08,55.77,58;0;0;0,words,10,-1,1,15.79,0,3.85,false,false,english,,normal,false,false,false,,1785764363000
6a6fd451658c7ce391ffa831,false,57.46,96.36,57.46,53.69,52;0;0;0,words,10,-1,14,10.86,0,25.72,false,false,english,,normal,false,false,false,,1785713745000
6a6fd401658c7ce391ffa69c,true,83.48,100,83.48,87.21,48;0;0;0,words,10,-1,1,6.9,0,0.88,false,false,english,,normal,false,false,false,,1785713665000
6a6fd3f4658c7ce391ffa66a,false,50.4,89.66,50.4,52.5,52;0;0;0,words,10,-1,1,12.38,0,4.63,false,false,english,,normal,false,false,false,,1785713652000
6a6fd3e0658c7ce391ffa5f6,false,69.07,98.08,69.07,74.13,51;0;0;0,words,10,-1,1,8.86,0,4.45,false,false,english,,normal,false,false,false,,1785713632000
6a6fd3d0658c7ce391ffa5b0,false,69.66,98.15,69.66,79.68,53;0;0;0,words,10,-1,1,9.13,0,1.84,false,false,english,,normal,false,false,false,,1785713616000
6a6fd3c2658c7ce391ffa565,false,67.16,98.15,67.16,80.39,53;0;0;0,words,10,-1,2,9.47,0,8.59,false,false,english,,normal,false,false,false,,1785713602000
6a6fd39a658c7ce391ffa49f,true,74.48,98.25,74.48,80.4,54;0;0;0,words,10,-1,2,8.7,0,1.53,false,false,english,,normal,false,false,false,,1785713562000
6a6fd38c658c7ce391ffa44d,false,50.88,94.74,50.88,58.03,53;0;0;0,words,10,-1,5,12.5,0,27.72,false,false,english,,normal,false,false,false,,1785713548000
6a6fd35b658c7ce391ffa365,false,59.37,98.11,59.37,62.7,52;0;0;0,words,10,-1,0,10.51,0,0,false,false,english,,normal,false,false,false,,1785713499000
6a6fd34d658c7ce391ffa321,false,63.72,97.96,63.72,68.14,48;0;0;0,words,10,-1,2,9.04,0,5.82,false,false,english,,normal,false,false,false,,1785713485000
6a6fd2ff658c7ce391ffa18a,false,42.32,94.64,42.32,63.77,51;0;0;0,words,10,-1,0,14.46,0,0,false,false,english,,normal,false,false,false,,1785713407000
6a6fd2ed658c7ce391ffa12e,false,60.92,94.64,60.92,59.87,53;0;0;0,words,10,-1,0,10.44,0,0,false,false,english,,normal,false,false,false,,1785713389000
6a6fd2dd658c7ce391ffa0d6,false,68.57,98.31,68.57,75.13,58;0;0;0,words,10,-1,0,10.15,0,0,false,false,english,,normal,false,false,false,,1785713373000
6a6fd2d1658c7ce391ffa097,false,55.79,94.23,55.79,72.63,49;0;0;0,words,10,-1,1,10.54,0,3.91,false,false,english,,normal,false,false,false,,1785713361000
6a6fd2b9658c7ce391ffa015,false,65.1,97.78,65.1,71.25,44;0;0;0,words,10,-1,8,8.11,0,16.14,false,false,english,,normal,false,false,false,,1785713337000
6a6fd28d658c7ce391ff9f27,true,72.98,100,72.98,72.64,52;0;0;0,words,10,-1,1,8.55,0,1.09,false,false,english,,normal,false,false,false,,1785713293000
6a6fd27d658c7ce391ff9ed7,false,46.75,94.74,46.75,41.05,51;0;0;0,words,10,-1,1,13.09,0,1.48,false,false,english,,normal,false,false,false,,1785713277000
6a6fd0e1658c7ce391ff967e,false,47.44,90.78,48.29,57.86,503;3;2;0,words,100,-1,3,127.23,1,18.2,false,false,english,,normal,false,false,false,,1785712865000
6a6fd006658c7ce391ff929e,true,48.48,91.85,48.48,58.86,538;0;0;0,words,100,-1,5,133.18,1,22.91,false,false,english,,normal,false,false,false,,1785712646000
6a6fccb3658c7ce391ff82ee,false,50.47,93.69,50.47,61.95,291;0;0;0,words,50,-1,4,69.19,1,7.41,false,false,english,,normal,false,false,false,,1785711795000
6a6fcc53658c7ce391ff8111,false,50.84,94.64,51.62,57.09,261;1;1;0,words,50,-1,0,61.6,1,0,false,false,english,,normal,false,false,false,,1785711699000
6a6fcc13658c7ce391ff7fcb,true,54.67,94.74,55.94,61.45,259;1;1;0,words,50,-1,3,56.85,0,5.58,false,false,english,,normal,false,false,false,,1785711635000
6a6fcbb6658c7ce391ff7dff,false,51.66,93.31,53.57,63.41,270;2;1;0,words,50,-1,1,62.72,0,4.47,false,false,english,,normal,false,false,false,,1785711542000
6a6fcb0a658c7ce391ff7ab0,false,52.64,94.24,52.64,53.13,258;0;0;0,words,50,-1,1,58.81,3,2.53,false,false,english,,normal,false,false,false,,1785711370000
6a6fca7e658c7ce391ff7857,true,54.24,93.2,57.38,63.25,259;3;2;0,words,50,-1,3,57.3,1,19.35,false,false,english,,normal,false,false,false,,1785711230000
6a6fca1d658c7ce391ff76c0,true,50.22,94.3,51.51,61.36,271;2;1;0,words,50,-1,7,64.76,0,20.84,false,false,english,,normal,false,false,false,,1785711133000
6a6fc955658c7ce391ff7368,true,48.82,95.09,48.82,56.54,264;0;0;0,words,50,-1,1,64.89,1,3.75,false,false,english,,normal,false,false,false,,1785710933000
6a6fc80d658c7ce391ff6dd0,false,56.31,97.28,59.21,61.84,136;1;1;0,words,25,-1,0,28.98,0,0,false,false,english,,normal,false,false,false,,1785710605000
6a6fc7e9658c7ce391ff6d37,false,59.64,95.21,59.64,65.61,139;0;0;0,words,25,-1,0,27.97,0,0,false,false,english,,normal,false,false,false,,1785710569000
6a6fc7b5658c7ce391ff6c62,false,57.3,93.98,57.3,59.09,124;0;0;0,words,25,-1,0,25.97,0,0,false,false,english,,normal,false,false,false,,1785710517000
6a6fbd9b658c7ce391ff38e3,true,63.89,97.1,63.89,67.42,133;0;0;0,words,25,-1,1,24.98,0,0.5,false,false,english,,normal,false,false,false,,1785707931000
6a6fbd7a658c7ce391ff384f,true,46.33,87.66,46.33,58.12,130;0;0;0,words,25,-1,0,33.67,0,0,false,false,english,,normal,false,false,false,,1785707898000
6a6fbca5658c7ce391ff341a,false,58.4,96.05,58.4,67.4,73;0;0;0,time,15,-1,7,15,0,21.6,false,false,english,,normal,false,false,false,,1785707685000
6a6fbc78658c7ce391ff333e,false,64.76,96.43,64.76,65.63,81;0;0;0,time,15,-1,8,15.01,0,42.36,false,false,english,,normal,false,false,false,,1785707640000
6a6fbc35658c7ce391ff3205,false,59.12,96.1,59.12,70.79,74;0;0;0,time,15,-1,3,15.02,0,14.63,false,false,english,,normal,false,false,false,,1785707573000
6a6fbc13658c7ce391ff315a,false,51.17,95.52,51.17,56.88,64;0;0;0,time,15,-1,2,15.01,0,7.86,false,false,english,,normal,false,false,false,,1785707539000
6a6fbbf9658c7ce391ff30e3,false,52,95.65,52,74.7,65;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1785707513000
